EAN;TS_1_Mois;TS_2_Mois;TS_3_Mois;TS_Final;TS_1_Semaine;TS_Final_V2
3228024140268;100%;100%;100%;100%;100%;100%
3228024180028;100%;100%;100%;100%;100%;100%
3228024220069;;;100%;100%;;100%
3228470001106;100%;100%;100%;100%;100%;100%
3228470052085;72%;84%;90%;72%;29%;29%
3228470052122;100%;100%;100%;100%;100%;100%
3228470052177;62%;77%;81%;62%;6%;6%
3228470052207;;100%;100%;100%;;100%
3228470057561;;100%;100%;100%;;100%
3228470057608;;100%;100%;100%;;100%
3228470065177;100%;100%;100%;100%;100%;100%
3228470065214;100%;100%;100%;100%;100%;100%
3228470065290;100%;100%;100%;100%;100%;100%
3228470065412;100%;100%;100%;100%;100%;100%
3228470065450;100%;100%;100%;100%;100%;100%
3228470065498;100%;100%;100%;100%;100%;100%
3228850006035;94%;95%;97%;94%;100%;100%
3228850008138;95%;96%;96%;95%;100%;100%
3228850008213;94%;95%;97%;94%;100%;100%
3228857000166;92%;94%;93%;92%;100%;100%
3228857000661;94%;92%;94%;94%;100%;100%
3228857000852;92%;92%;92%;92%;100%;100%
3228857000869;95%;95%;93%;95%;100%;100%
3228857000876;94%;92%;92%;94%;100%;100%
3228857000883;97%;95%;94%;97%;100%;100%
3228857000913;100%;100%;100%;100%;100%;100%
3228857001101;90%;96%;97%;90%;100%;100%
3228857001118;99%;97%;98%;99%;100%;100%
3228857001132;88%;91%;89%;88%;100%;100%
3228857001156;88%;91%;88%;88%;100%;100%
3228857001163;92%;94%;96%;92%;100%;100%
3228857001194;94%;97%;98%;94%;100%;100%
3228857001231;91%;94%;96%;91%;100%;100%
3228857001316;97%;99%;97%;97%;100%;100%
3228857001323;94%;95%;93%;94%;100%;100%
3228857001330;86%;83%;90%;86%;100%;100%
3228857001347;98%;96%;97%;98%;100%;100%
3228857001378;99%;97%;98%;99%;100%;100%
3228857001491;88%;92%;95%;88%;100%;100%
3228857001521;100%;100%;100%;100%;100%;100%
3228857001729;96%;94%;96%;96%;100%;100%
3228857001811;;100%;100%;100%;;100%
3228857001835;;;100%;100%;;100%
3228857002184;91%;93%;93%;91%;100%;100%
3228857002191;97%;96%;94%;97%;100%;100%
3228857002221;94%;93%;93%;94%;100%;100%
3228857002245;83%;87%;92%;83%;100%;100%
3228857002283;100%;100%;67%;100%;100%;100%
3228857002290;100%;100%;100%;100%;100%;100%
3228857002306;100%;100%;99%;100%;100%;100%
3228857002313;90%;94%;96%;90%;100%;100%
3228857002337;;;100%;100%;;100%
3228857002344;89%;93%;92%;89%;100%;100%
3228857002351;94%;94%;93%;94%;100%;100%
3228857002429;100%;100%;100%;100%;100%;100%
3229820004334;100%;100%;100%;100%;100%;100%
3229820004341;100%;100%;100%;100%;100%;100%
3229820019192;100%;100%;100%;100%;100%;100%
3229820019208;100%;100%;100%;100%;;100%
3229820019307;100%;100%;100%;100%;;100%
3229820019604;100%;100%;100%;100%;100%;100%
3229820019611;100%;100%;100%;100%;100%;100%
3229820021003;14%;14%;14%;14%;14%;14%
3229820021027;100%;100%;100%;100%;100%;100%
3229820100234;100%;100%;100%;100%;;100%
3229820105260;100%;100%;100%;100%;100%;100%
3229820108605;100%;100%;100%;100%;100%;100%
3229820112015;100%;100%;100%;100%;100%;100%
3229820112046;100%;100%;100%;100%;100%;100%
3229820116716;100%;100%;100%;100%;100%;100%
3229820121598;100%;100%;100%;100%;100%;100%
3229820129112;100%;100%;100%;100%;100%;100%
3229820129488;100%;100%;100%;100%;100%;100%
3229820134642;100%;100%;100%;100%;;100%
3229820151205;100%;100%;100%;100%;;100%
3229820159768;100%;100%;100%;100%;100%;100%
3229820160672;100%;100%;100%;100%;;100%
3229820167398;;;100%;100%;;100%
3229820181332;100%;100%;100%;100%;100%;100%
3229820181363;100%;100%;100%;100%;100%;100%
3229820181417;100%;100%;100%;100%;100%;100%
3229820181424;100%;100%;100%;100%;100%;100%
3229820181431;;;100%;100%;;100%
3229820181738;100%;100%;100%;100%;100%;100%
3229820181899;100%;100%;100%;100%;100%;100%
3229820181950;100%;100%;100%;100%;100%;100%
3229820762043;100%;100%;100%;100%;100%;100%
3229820762067;100%;100%;100%;100%;;100%
3229820762692;100%;100%;100%;100%;100%;100%
3229820763729;100%;100%;100%;100%;;100%
3229820764412;100%;100%;100%;100%;100%;100%
3229820764443;100%;100%;100%;100%;100%;100%
3229820765334;100%;100%;100%;100%;100%;100%
3229820765341;100%;100%;100%;100%;100%;100%
3229820765365;100%;100%;100%;100%;100%;100%
3229820765372;100%;100%;100%;100%;100%;100%
3229820769127;100%;100%;100%;100%;100%;100%
3229820769141;5%;25%;43%;5%;0%;0%
3229820769165;100%;100%;100%;100%;100%;100%
3229820780931;100%;100%;100%;100%;100%;100%
3229820780979;100%;100%;91%;100%;100%;100%
3229820780986;100%;100%;100%;100%;100%;100%
3229820782560;100%;100%;100%;100%;100%;100%
3229820783017;100%;100%;100%;100%;;100%
3229820783338;100%;100%;100%;100%;100%;100%
3229820783659;100%;100%;100%;100%;100%;100%
3229820783673;100%;100%;94%;100%;100%;100%
3229820784939;100%;100%;100%;100%;100%;100%
3229820784946;99%;100%;100%;99%;100%;100%
3229820784953;100%;100%;100%;100%;100%;100%
3229820786599;100%;100%;100%;100%;100%;100%
3229820786605;100%;100%;100%;100%;100%;100%
3229820786711;100%;100%;100%;100%;;100%
3229820786865;100%;100%;100%;100%;100%;100%
3229820787008;100%;100%;100%;100%;100%;100%
3229820787015;100%;100%;100%;100%;;100%
3229820787343;100%;100%;100%;100%;100%;100%
3229820787442;100%;100%;88%;100%;100%;100%
3229820787985;100%;100%;100%;100%;;100%
3229820788067;100%;100%;100%;100%;100%;100%
3229820788098;100%;100%;100%;100%;100%;100%
3229820789002;100%;100%;100%;100%;100%;100%
3229820789118;100%;100%;100%;100%;100%;100%
3229820789149;100%;100%;67%;100%;100%;100%
3229820789880;100%;100%;100%;100%;100%;100%
3229820789897;100%;100%;100%;100%;100%;100%
3229820789910;100%;100%;100%;100%;100%;100%
3229820789927;100%;100%;100%;100%;100%;100%
3229820790800;100%;100%;100%;100%;100%;100%
3229820791067;100%;100%;100%;100%;100%;100%
3229820791074;100%;100%;100%;100%;100%;100%
3229820791081;100%;100%;100%;100%;100%;100%
3229820791265;100%;100%;100%;100%;;100%
3229820791821;100%;100%;100%;100%;100%;100%
3229820791845;100%;100%;100%;100%;100%;100%
3229820792132;100%;100%;100%;100%;;100%
3229820792262;100%;100%;100%;100%;;100%
3229820792767;100%;100%;100%;100%;100%;100%
3229820792842;100%;100%;100%;100%;100%;100%
3229820792958;100%;100%;100%;100%;100%;100%
3229820792965;100%;100%;100%;100%;100%;100%
3229820793009;100%;100%;100%;100%;100%;100%
3229820793061;33%;33%;67%;33%;14%;14%
3229820793665;100%;100%;100%;100%;100%;100%
3229820793689;100%;100%;100%;100%;100%;100%
3229820793764;100%;100%;100%;100%;100%;100%
3229820793924;100%;100%;100%;100%;100%;100%
3229820794112;100%;100%;86%;100%;100%;100%
3229820794525;100%;100%;100%;100%;100%;100%
3229820794532;100%;100%;100%;100%;100%;100%
3229820794549;100%;100%;100%;100%;100%;100%
3229820794556;100%;100%;100%;100%;100%;100%
3229820794563;100%;100%;100%;100%;100%;100%
3229820794570;89%;95%;97%;89%;0%;0%
3229820794624;100%;100%;100%;100%;100%;100%
3229820794648;100%;100%;100%;100%;100%;100%
3229820794723;100%;100%;100%;100%;100%;100%
3229820795492;100%;100%;100%;100%;100%;100%
3229820795508;100%;100%;100%;100%;100%;100%
3229820795515;100%;100%;100%;100%;100%;100%
3229820796451;100%;100%;100%;100%;100%;100%
3229820796468;9%;9%;9%;9%;0%;0%
3229820796550;100%;100%;100%;100%;100%;100%
3229820796642;;;100%;100%;;100%
3229820796857;100%;100%;100%;100%;100%;100%
3229820797366;100%;100%;100%;100%;100%;100%
3229820797861;100%;100%;100%;100%;100%;100%
3229820797915;100%;100%;100%;100%;100%;100%
3229820797922;100%;100%;100%;100%;100%;100%
3229820797946;100%;100%;100%;100%;100%;100%
3229820798110;100%;100%;100%;100%;100%;100%
3229820798356;100%;100%;100%;100%;100%;100%
3229820798363;100%;100%;100%;100%;100%;100%
3229820798523;14%;14%;14%;14%;0%;0%
3229820799322;100%;100%;100%;100%;100%;100%
3229820799346;100%;100%;100%;100%;100%;100%
3229820799445;100%;100%;100%;100%;100%;100%
3229820799650;91%;91%;92%;91%;90%;90%
3229820799773;79%;79%;81%;79%;75%;75%
3229820799865;100%;100%;100%;100%;100%;100%
3229820800264;100%;100%;100%;100%;100%;100%
3229820800455;100%;100%;100%;100%;;100%
3229820800486;100%;100%;100%;100%;100%;100%
3229820800721;100%;100%;100%;100%;100%;100%
3229820800738;100%;100%;100%;100%;100%;100%
3229820800745;100%;100%;100%;100%;100%;100%
3229820800844;100%;100%;100%;100%;100%;100%
3229820801056;100%;100%;100%;100%;100%;100%
3229820801087;100%;100%;100%;100%;100%;100%
3229820801094;100%;100%;100%;100%;100%;100%
3229820801117;100%;100%;100%;100%;100%;100%
3229820801131;100%;100%;100%;100%;100%;100%
3229820801421;100%;100%;100%;100%;100%;100%
3229820801438;100%;100%;100%;100%;100%;100%
3229820801575;100%;100%;100%;100%;100%;100%
3229820801643;100%;100%;100%;100%;100%;100%
3229820801650;100%;100%;100%;100%;100%;100%
3229820801896;100%;100%;100%;100%;;100%
3229820802060;100%;100%;100%;100%;100%;100%
3229820802077;14%;14%;14%;14%;0%;0%
3229820802138;100%;100%;100%;100%;100%;100%
3229820802145;100%;100%;100%;100%;100%;100%
3229820802336;100%;100%;100%;100%;100%;100%
3229820802374;100%;100%;100%;100%;100%;100%
3229820802381;78%;78%;78%;78%;100%;100%
3229820802398;98%;98%;98%;98%;98%;98%
3229820802510;100%;100%;100%;100%;;100%
3229820802749;100%;100%;100%;100%;;100%
3229820802770;100%;100%;100%;100%;100%;100%
3229820803395;100%;100%;100%;100%;100%;100%
3229820803401;100%;100%;100%;100%;100%;100%
3229820803418;100%;100%;100%;100%;100%;100%
3229820803449;100%;100%;100%;100%;100%;100%
3229820803852;100%;100%;100%;100%;100%;100%
3229820803869;100%;100%;100%;100%;100%;100%
3229820803876;100%;100%;100%;100%;100%;100%
3229820803883;20%;20%;20%;20%;0%;0%
3229820803890;100%;100%;100%;100%;100%;100%
3229820803906;100%;100%;100%;100%;100%;100%
3229820803920;100%;100%;100%;100%;100%;100%
3229820804118;100%;100%;100%;100%;100%;100%
3229820804200;100%;100%;100%;100%;100%;100%
3229820804217;100%;100%;100%;100%;100%;100%
3229820804224;100%;100%;100%;100%;100%;100%
3229820804231;100%;100%;100%;100%;100%;100%
3229820804248;100%;100%;100%;100%;100%;100%
3229820804255;100%;100%;100%;100%;100%;100%
3229820804262;14%;14%;14%;14%;14%;14%
3229820804279;14%;14%;14%;14%;14%;14%
3229820804347;;;100%;100%;;100%
3229820804439;100%;100%;100%;100%;100%;100%
3229820804613;100%;100%;100%;100%;;100%
3229820804842;;;100%;100%;;100%
3229820804866;100%;100%;75%;100%;100%;100%
3229820804996;38%;50%;50%;38%;;38%
3229820805160;60%;85%;91%;60%;;60%
3230890001475;100%;100%;100%;100%;100%;100%
3230890001611;;;75%;75%;;75%
3230890003714;100%;100%;100%;100%;;100%
3230890003912;100%;100%;100%;100%;;100%
3230890010293;100%;100%;90%;100%;100%;100%
3230890010330;100%;100%;100%;100%;100%;100%
3230890014000;100%;100%;98%;100%;100%;100%
3230890015137;0%;0%;0%;0%;0%;0%
3230890015243;;;100%;100%;;100%
3230890015373;75%;82%;82%;75%;100%;100%
3230890015489;100%;100%;100%;100%;;100%
3230890016264;20%;43%;43%;20%;;20%
3230890016752;100%;100%;94%;100%;100%;100%
3230890016806;100%;100%;100%;100%;100%;100%
3230890018060;100%;100%;100%;100%;;100%
3230890019135;10%;31%;61%;10%;;10%
3230890019166;7%;43%;63%;7%;;7%
3230890026379;100%;100%;97%;100%;100%;100%
3230890027529;60%;54%;45%;60%;100%;100%
3230890028656;;100%;100%;100%;;100%
3230890034701;;33%;75%;33%;;33%
3230890050671;;100%;100%;100%;;100%
3230890050688;;100%;100%;100%;;100%
3230890050862;90%;91%;94%;90%;100%;100%
3230890050886;62%;70%;76%;62%;100%;100%
3230890051449;100%;100%;100%;100%;;100%
3230890438899;;;60%;60%;;60%
3230890736889;;;100%;100%;;100%
3230890740497;;;81%;81%;;81%
3230890758768;100%;100%;100%;100%;;100%
3230890758775;100%;100%;100%;100%;;100%
3230890816918;;;71%;71%;;71%
3230890816932;;;75%;75%;;75%
3231070088743;;100%;100%;100%;;100%
3233783625000;100%;100%;100%;100%;;100%
3234510048673;100%;100%;100%;100%;100%;100%
3234510048680;100%;100%;100%;100%;100%;100%
3234510048734;100%;100%;100%;100%;;100%
3234510060569;91%;95%;97%;91%;100%;100%
3234783143433;100%;100%;97%;100%;100%;100%
3235080008647;100%;100%;100%;100%;100%;100%
3236240070405;100%;95%;97%;100%;100%;100%
3236240071952;100%;100%;100%;100%;100%;100%
3237051000186;100%;100%;100%;100%;100%;100%
3237053001464;100%;100%;100%;100%;100%;100%
3237053004106;100%;100%;100%;100%;;100%
3237053004601;100%;100%;100%;100%;;100%
3237055007051;100%;100%;100%;100%;100%;100%
3237058000967;100%;100%;100%;100%;100%;100%
3237550044506;;;100%;100%;;100%
3237580162287;21%;31%;23%;21%;13%;13%
3240930116120;100%;100%;100%;100%;100%;100%
3240931531090;100%;100%;100%;100%;100%;100%
3240931533919;100%;100%;100%;100%;;100%
3240931540177;100%;99%;99%;100%;100%;100%
3240931540191;;100%;100%;100%;;100%
3240931541099;100%;100%;100%;100%;100%;100%
3240931542959;100%;100%;100%;100%;100%;100%
3240931544502;100%;100%;100%;100%;;100%
3240931545264;100%;100%;100%;100%;100%;100%
3240931545332;100%;100%;100%;100%;100%;100%
3240931545400;100%;100%;100%;100%;;100%
3240931545547;100%;100%;100%;100%;;100%
3240931545967;100%;100%;100%;100%;100%;100%
3240931546353;100%;100%;100%;100%;100%;100%
3240931546360;100%;100%;100%;100%;100%;100%
3240931546667;100%;100%;100%;100%;100%;100%
3240931546674;100%;100%;100%;100%;100%;100%
3240931546933;100%;100%;100%;100%;100%;100%
3240931547138;;0%;96%;0%;;0%
3240931547213;100%;100%;100%;100%;100%;100%
3240931548111;100%;100%;100%;100%;100%;100%
3240931548128;100%;100%;100%;100%;100%;100%
3240931548135;100%;100%;100%;100%;100%;100%
3240931548258;;100%;100%;100%;;100%
3240931548265;100%;100%;100%;100%;100%;100%
3240931548296;100%;100%;100%;100%;100%;100%
3240931548326;;100%;100%;100%;;100%
3240931548395;;100%;100%;100%;;100%
3240931548548;100%;100%;100%;100%;;100%
3240931548784;94%;97%;98%;94%;100%;100%
3240931548937;100%;100%;100%;100%;100%;100%
3240931548968;100%;100%;100%;100%;100%;100%
3240931548999;100%;100%;100%;100%;;100%
3240931549064;100%;100%;100%;100%;100%;100%
3240931549156;100%;100%;100%;100%;;100%
3240931549187;100%;100%;100%;100%;;100%
3240932425206;100%;100%;100%;100%;100%;100%
3242271000557;;;100%;100%;;100%
3242271000663;;100%;100%;100%;;100%
3242271001738;100%;100%;100%;100%;100%;100%
3242271001745;85%;86%;86%;85%;100%;100%
3242271001806;100%;100%;100%;100%;100%;100%
3242271002032;100%;78%;78%;100%;100%;100%
3242271002056;92%;76%;76%;92%;100%;100%
3242272250050;100%;98%;99%;100%;100%;100%
3242272256656;97%;97%;98%;97%;100%;100%
3242272256854;92%;96%;98%;92%;82%;82%
3242272260059;65%;77%;77%;65%;22%;22%
3242272260554;100%;88%;88%;100%;;100%
3242272261650;91%;93%;93%;91%;60%;60%
3242272270157;99%;100%;100%;99%;100%;100%
3242272270256;85%;93%;96%;85%;33%;33%
3242272270355;86%;94%;96%;86%;80%;80%
3242272270454;88%;95%;96%;88%;78%;78%
3242272345053;100%;100%;100%;100%;100%;100%
3242272345558;100%;100%;100%;100%;100%;100%
3242272346050;100%;100%;100%;100%;100%;100%
3242272347552;100%;100%;100%;100%;100%;100%
3242272348252;100%;100%;100%;100%;;100%
3242272500056;100%;100%;100%;100%;100%;100%
3242272501053;94%;97%;98%;94%;100%;100%
3242272503057;;86%;86%;86%;;86%
3242272861553;100%;100%;100%;100%;100%;100%
3242272890751;100%;100%;100%;100%;100%;100%
3242272890959;100%;100%;100%;100%;100%;100%
3242272921059;98%;93%;95%;98%;100%;100%
3242272922056;100%;96%;96%;100%;100%;100%
3242272980650;100%;100%;100%;100%;100%;100%
3242272981459;100%;100%;100%;100%;100%;100%
3242273050055;100%;100%;100%;100%;100%;100%
3242273050253;100%;100%;100%;100%;100%;100%
3242273050550;;100%;100%;100%;;100%
3242273050659;;100%;100%;100%;;100%
3242273052059;;100%;100%;100%;;100%
3242273204052;;100%;100%;100%;;100%
3242273205059;;100%;100%;100%;;100%
3242274002053;98%;90%;93%;98%;100%;100%
3242274030056;99%;99%;99%;99%;100%;100%
3242274032050;98%;96%;97%;98%;100%;100%
3242274034054;91%;95%;96%;91%;100%;100%
3242274500054;96%;98%;98%;96%;100%;100%
3244081500005;100%;100%;100%;100%;100%;100%
3244081500807;100%;100%;100%;100%;100%;100%
3244085100003;100%;100%;100%;100%;;100%
3244570054705;100%;100%;100%;100%;;100%
3244851004719;;100%;100%;100%;;100%
3245360004924;100%;100%;100%;100%;;100%
3245360006447;;;100%;100%;;100%
3245360071025;;;100%;100%;;100%
3245361001021;;;100%;100%;;100%
3245361001953;100%;39%;25%;100%;;100%
3245361002240;100%;100%;100%;100%;;100%
3245361341950;100%;100%;100%;100%;;100%
3245362031300;;;100%;100%;;100%
3245362031959;100%;100%;100%;100%;;100%
3245362241020;;;100%;100%;;100%
3245363952017;100%;100%;100%;100%;;100%
3245366921959;100%;100%;100%;100%;;100%
3245390019806;100%;100%;100%;100%;100%;100%
3245390019998;100%;100%;100%;100%;100%;100%
3245390020314;100%;100%;100%;100%;100%;100%
3245390020321;92%;96%;97%;92%;100%;100%
3245390020390;;100%;100%;100%;;100%
3245390020413;100%;100%;100%;100%;;100%
3245390021298;100%;100%;100%;100%;100%;100%
3245390021304;100%;100%;100%;100%;100%;100%
3245390021540;;100%;100%;100%;;100%
3245390021557;72%;84%;89%;72%;100%;100%
3245390021670;100%;100%;100%;100%;100%;100%
3245390021700;31%;59%;69%;31%;67%;67%
3245390025951;;100%;100%;100%;;100%
3245390025968;100%;100%;100%;100%;100%;100%
3245390026002;100%;100%;100%;100%;100%;100%
3245390026019;19%;58%;70%;19%;71%;71%
3245390026491;96%;98%;89%;96%;89%;89%
3245390028129;100%;100%;100%;100%;100%;100%
3245390028150;100%;100%;100%;100%;100%;100%
3245390028594;100%;100%;97%;100%;100%;100%
3245390028884;;100%;100%;100%;;100%
3245390031297;100%;100%;100%;100%;100%;100%
3245390031341;100%;100%;100%;100%;100%;100%
3245390031761;;100%;100%;100%;;100%
3245390032010;100%;100%;100%;100%;100%;100%
3245390032034;100%;100%;100%;100%;100%;100%
3245390032256;100%;100%;100%;100%;100%;100%
3245390035165;100%;100%;34%;100%;;100%
3245390035547;100%;100%;100%;100%;100%;100%
3245390036056;100%;100%;100%;100%;100%;100%
3245390037794;82%;75%;68%;82%;65%;65%
3245390038609;100%;100%;100%;100%;100%;100%
3245390038616;100%;100%;100%;100%;100%;100%
3245390039163;100%;100%;100%;100%;100%;100%
3245390039835;100%;100%;100%;100%;;100%
3245390042736;100%;100%;100%;100%;100%;100%
3245390043474;;100%;100%;100%;;100%
3245390045003;;100%;100%;100%;;100%
3245390058782;;100%;100%;100%;;100%
3245390063441;;;100%;100%;;100%
3245390063533;50%;70%;70%;50%;;50%
3245390064165;70%;76%;76%;70%;100%;100%
3245390064332;100%;100%;100%;100%;100%;100%
3245390065926;100%;100%;100%;100%;100%;100%
3245390068422;2%;6%;9%;2%;20%;20%
3245390068675;87%;90%;94%;87%;100%;100%
3245390068682;100%;100%;100%;100%;100%;100%
3245390079527;100%;100%;100%;100%;100%;100%
3245390083401;100%;100%;100%;100%;100%;100%
3245390084422;100%;100%;100%;100%;;100%
3245390084453;56%;81%;89%;56%;67%;67%
3245390086297;100%;100%;100%;100%;100%;100%
3245390089816;100%;100%;100%;100%;100%;100%
3245390089854;100%;100%;98%;100%;100%;100%
3245390093769;100%;100%;98%;100%;100%;100%
3245390097774;;100%;100%;100%;;100%
3245390107978;100%;100%;100%;100%;;100%
3245390117076;;100%;100%;100%;;100%
3245390121387;100%;67%;73%;100%;;100%
3245390125712;100%;100%;100%;100%;100%;100%
3245390129840;100%;92%;90%;100%;100%;100%
3245390132918;100%;100%;82%;100%;;100%
3245390135094;100%;100%;100%;100%;100%;100%
3245390135445;100%;100%;100%;100%;100%;100%
3245390135803;;100%;100%;100%;;100%
3245390136046;;100%;100%;100%;;100%
3245390137838;87%;93%;95%;87%;100%;100%
3245390140388;100%;100%;100%;100%;100%;100%
3245390141774;;100%;100%;100%;;100%
3245390144683;100%;64%;71%;100%;100%;100%
3245390147943;;;100%;100%;;100%
3245390154408;100%;100%;100%;100%;100%;100%
3245390158550;100%;100%;100%;100%;100%;100%
3245390160317;;100%;100%;100%;;100%
3245390163424;100%;100%;100%;100%;100%;100%
3245390166142;100%;86%;65%;100%;100%;100%
3245390181022;100%;100%;100%;100%;100%;100%
3245390189431;100%;100%;100%;100%;100%;100%
3245390207838;100%;100%;100%;100%;100%;100%
3245390208538;74%;83%;83%;74%;50%;50%
3245390211095;100%;100%;100%;100%;100%;100%
3245390213969;100%;100%;100%;100%;;100%
3245390221698;75%;70%;66%;75%;100%;100%
3245390221728;;100%;56%;100%;;100%
3245390221780;100%;100%;100%;100%;100%;100%
3245390226549;100%;100%;100%;100%;100%;100%
3245390230379;100%;100%;100%;100%;100%;100%
3245390232885;100%;100%;100%;100%;100%;100%
3245390232915;100%;100%;96%;100%;100%;100%
