CODE_FOURNISSEUR;NO_COMMANDE_FOURNISSEUR;CODE_RAYON;CLASSE_STOCKAGE;SITUATION_COMMANDE;DATE_COMMANDE;DATE_LIVRAISON;CDBASE;EAN;LIBELLÉ_ARTICLE;QUANTITE_CONFIRMEE;QUANTITE_COMMANDEE;Commande_Origine;Code_Famille;Libelle_Famille;Libelle_Rayon;Mod_pas_cde;Passage_Prolog;IFLS;DATE_RECEPTION;NUM_COMMANDE_EXTERNE;DATE_CREATION
509;1606021;1;1060;39;15/05/2025;16/05/2025;6611378;3038359008535;700G BOUTEILLE TOMACOULI;12;12;1606021;90;SAUCES ET CONDIMENTS;EPICERIE;P;1;K98312;16/05/2025;VP021074;15/05/2025 17:24:22
509;1606310;1;1060;41;14/05/2025;15/05/2025;6611378;3038359008535;700G BOUTEILLE TOMACOULI;36;36;1605301;90;SAUCES ET CONDIMENTS;EPICERIE;P;0;K98312;15/05/2025;;15/05/2025 17:24:22
749;1605588;11;1070;39;14/05/2025;16/05/2025;6237275;3523680369030;BQ P TRUITE AP FQC 2X125G;24;24;0;710;POISSON FILET LS;POISSONNERIE;E;1;963956;16/05/2025;;15/05/2025 17:24:22
749;1606294;11;1070;39;15/05/2025;17/05/2025;6237275;3523680369030;BQ P TRUITE AP FQC 2X125G;48;48;0;710;POISSON FILET LS;POISSONNERIE;E;1;963956;17/05/2025;;15/05/2025 17:24:22
691;1604167;10;1070;39;12/05/2025;16/05/2025;5690741;3271560000695;180G ST NECTAIR AOP  PAST PXRD;48;48;1604167;692;FROMAGE COUPE UVCI;FROMAGE COUPE;P;1;531664;16/05/2025;SF120525;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;6161679;3038359005572;PESTO TOMATES   BASILIC 200G;24;24;1606021;90;SAUCES ET CONDIMENTS;EPICERIE;P;1;406151;16/05/2025;VP021074;15/05/2025 17:24:22
509;1605301;3;1060;39;14/05/2025;15/05/2025;6678534;3560071193911;750ML GEL JAV WC PIN/EUCA CRFE;0;0;1605301;320;PRODUITS D'ENTRETIEN & DIVERS;D.P.H.;P;1;L36898;15/05/2025;;15/05/2025 17:24:22
509;1606310;3;1060;41;14/05/2025;15/05/2025;6678534;3560071193911;750ML GEL JAV WC PIN/EUCA CRFE;24;24;1605301;320;PRODUITS D'ENTRETIEN & DIVERS;D.P.H.;P;0;L36898;15/05/2025;;15/05/2025 17:24:22
509;1606021;3;1060;39;15/05/2025;16/05/2025;6678534;3560071193911;750ML GEL JAV WC PIN/EUCA CRFE;72;72;1606021;320;PRODUITS D'ENTRETIEN & DIVERS;D.P.H.;P;1;L36898;16/05/2025;VP021074;15/05/2025 17:24:22
509;1605114;3;1060;41;10/05/2025;12/05/2025;6678534;3560071193911;750ML GEL JAV WC PIN/EUCA CRFE;0;24;1604147;320;PRODUITS D'ENTRETIEN & DIVERS;D.P.H.;P;0;L36898;13/05/2025;;15/05/2025 17:24:22
509;1605301;1;1060;39;14/05/2025;15/05/2025;6686753;3560071210014;2X125G PALETS BRETONS CRF;0;0;1605301;10;BISCUITS SUCRES;EPICERIE;P;1;L42423;15/05/2025;;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;6686753;3560071210014;2X125G PALETS BRETONS CRF;0;0;1606021;10;BISCUITS SUCRES;EPICERIE;P;1;L42423;16/05/2025;VP021074;15/05/2025 17:24:22
509;1605301;3;1060;39;14/05/2025;15/05/2025;6678530;3560071193881;750ML GEL WC JAV AGRUME CRF EX;0;0;1605301;320;PRODUITS D'ENTRETIEN & DIVERS;D.P.H.;P;1;L36894;15/05/2025;;15/05/2025 17:24:22
509;1606310;3;1060;41;14/05/2025;15/05/2025;6678530;3560071193881;750ML GEL WC JAV AGRUME CRF EX;24;24;1605301;320;PRODUITS D'ENTRETIEN & DIVERS;D.P.H.;P;0;L36894;15/05/2025;;15/05/2025 17:24:22
509;1605114;3;1060;41;10/05/2025;12/05/2025;6678530;3560071193881;750ML GEL WC JAV AGRUME CRF EX;0;36;1604147;320;PRODUITS D'ENTRETIEN & DIVERS;D.P.H.;P;0;L36894;13/05/2025;;15/05/2025 17:24:22
509;1605301;1;1060;39;14/05/2025;15/05/2025;6671759;3041091400260;4X100G COUP POM POI MANDA BLED;0;0;1605301;150;PRODUITS POUR ENFANTS;EPICERIE;P;1;234503;15/05/2025;;15/05/2025 17:24:22
509;1606310;1;1060;41;14/05/2025;15/05/2025;6671759;3041091400260;4X100G COUP POM POI MANDA BLED;36;36;1605301;150;PRODUITS POUR ENFANTS;EPICERIE;P;0;234503;15/05/2025;;15/05/2025 17:24:22
509;1605301;1;1060;39;14/05/2025;15/05/2025;6638553;3560071190965;500G FLOCON AVOINE CRF BIO;0;0;1605301;30;CEREALES ET EN-CAS;EPICERIE;P;1;L12187;15/05/2025;;15/05/2025 17:24:22
509;1606310;1;1060;41;14/05/2025;15/05/2025;6638553;3560071190965;500G FLOCON AVOINE CRF BIO;28;28;1605301;30;CEREALES ET EN-CAS;EPICERIE;P;0;L12187;15/05/2025;;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;6638553;3560071190965;500G FLOCON AVOINE CRF BIO;42;42;1606021;30;CEREALES ET EN-CAS;EPICERIE;P;1;L12187;16/05/2025;VP021074;15/05/2025 17:24:22
509;1605114;1;1060;41;10/05/2025;12/05/2025;6638553;3560071190965;500G FLOCON AVOINE CRF BIO;0;56;1604147;30;CEREALES ET EN-CAS;EPICERIE;P;0;L12187;13/05/2025;;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;6671788;3041091400444;4X100G COUP POM MANG PAS BLED;36;36;1606021;150;PRODUITS POUR ENFANTS;EPICERIE;P;1;234556;16/05/2025;VP021074;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;6671764;3041091400246;4X100G COUP POM KIWI ANA BLED;36;36;1606021;150;PRODUITS POUR ENFANTS;EPICERIE;P;1;234542;16/05/2025;VP021074;15/05/2025 17:24:22
509;1605301;1;1060;39;14/05/2025;15/05/2025;6725866;8005110171710;560G PASSATA BIO MUTTI;0;0;1605301;90;SAUCES ET CONDIMENTS;EPICERIE;P;1;L70225;15/05/2025;;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;6725866;8005110171710;560G PASSATA BIO MUTTI;18;18;1606021;90;SAUCES ET CONDIMENTS;EPICERIE;P;1;L70225;16/05/2025;VP021074;15/05/2025 17:24:22
509;1606310;1;1060;41;14/05/2025;15/05/2025;6725866;8005110171710;560G PASSATA BIO MUTTI;18;18;1605301;90;SAUCES ET CONDIMENTS;EPICERIE;P;0;L70225;15/05/2025;;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;6712113;5425039484389;300G BARQUETTE POULET   DINDE;18;18;1606021;160;PRODUITS CHIENS;EPICERIE;P;1;253921;16/05/2025;VP021074;15/05/2025 17:24:22
509;1606310;1;1060;41;14/05/2025;15/05/2025;6721440;3560071194345;250G POUDRE CACAO 100  CRF ORI;36;36;1605301;25;CEREALES ET EN-CAS;EPICERIE;P;0;L67102;15/05/2025;;15/05/2025 17:24:22
509;1605821;1;1060;39;14/05/2025;15/05/2025;6721440;3560071194345;250G POUDRE CACAO 100  CRF ORI;0;0;0;25;CEREALES ET EN-CAS;EPICERIE;P;0;L67102;15/05/2025;SF130525;15/05/2025 17:24:22
509;1605301;1;1060;39;14/05/2025;15/05/2025;6730810;3088542500254;250G PUR SIROP ERABLE BIO;0;0;1605301;120;CONFITURES;EPICERIE;P;1;L74490;15/05/2025;;15/05/2025 17:24:22
509;1606310;1;1060;41;14/05/2025;15/05/2025;6730810;3088542500254;250G PUR SIROP ERABLE BIO;36;36;1605301;120;CONFITURES;EPICERIE;P;0;L74490;15/05/2025;;15/05/2025 17:24:22
509;1605671;1;1060;41;28/04/2025;14/05/2025;6730810;3088542500254;250G PUR SIROP ERABLE BIO;0;48;1604645;120;CONFITURES;EPICERIE;P;0;L74490;14/05/2025;;15/05/2025 17:24:22
794;1605861;1;1060;41;03/05/2025;15/05/2025;6714019;3572420000481;375G CROC CHOCO BIO;0;12;1604682;155;PRODUITS DIETETIQUES;EPICERIE;P;0;605843;15/05/2025;;15/05/2025 17:24:22
509;1600228;1;1060;39;03/05/2025;20/05/2025;6717645;3083681102345;2X285G MAIS SS RES PES BONDUEL;102;0;0;130;CONSERVES DE LEGUMES;EPICERIE;P;0;L64167;20/05/2025;VP021074;15/05/2025 17:24:22
509;1605671;1;1060;41;28/04/2025;14/05/2025;6717645;3083681102345;2X285G MAIS SS RES PES BONDUEL;0;420;1604645;130;CONSERVES DE LEGUMES;EPICERIE;P;0;L64167;14/05/2025;;15/05/2025 17:24:22
522;1606461;2;1064;39;15/05/2025;17/05/2025;6734922;3057640262128;8L VOLVIC;0;0;1606025;235;EAUX;LIQUIDES;P;0;L76988;17/05/2025;VP021074;15/05/2025 17:24:22
522;1606025;2;1064;39;15/05/2025;17/05/2025;6734922;3057640262128;8L VOLVIC;0;240;1606025;235;EAUX;LIQUIDES;P;1;L76988;17/05/2025;;15/05/2025 17:24:22
522;1605082;2;1064;39;13/05/2025;15/05/2025;6734922;3057640262128;8L VOLVIC;0;0;1604649;235;EAUX;LIQUIDES;P;0;L76988;15/05/2025;VP020067;15/05/2025 17:24:22
522;1606347;2;1060;41;14/05/2025;15/05/2025;6717338;3080216052540;6X25CL GRIMBERGEN PA;96;0;1605305;240;BIERES ET CIDRES;LIQUIDES;P;0;L63896;15/05/2025;;15/05/2025 17:24:22
522;1600179;2;1060;39;03/05/2025;16/05/2025;6717338;3080216052540;6X25CL GRIMBERGEN PA;96;96;0;240;BIERES ET CIDRES;LIQUIDES;P;0;L63896;16/05/2025;VP021074;15/05/2025 17:24:22
522;1600181;2;1060;39;03/05/2025;20/05/2025;6717338;3080216052540;6X25CL GRIMBERGEN PA;20;0;0;240;BIERES ET CIDRES;LIQUIDES;P;0;L63896;20/05/2025;VP021074;15/05/2025 17:24:22
522;1606347;2;1060;41;14/05/2025;15/05/2025;6734916;3254381058717;1 5L CITRONN CRIST;252;0;1605305;235;EAUX;LIQUIDES;P;0;L76984;15/05/2025;;15/05/2025 17:24:22
522;1604989;2;1060;41;09/05/2025;12/05/2025;6734916;3254381058717;1 5L CITRONN CRIST;0;18;1604153;235;EAUX;LIQUIDES;P;0;L76984;13/05/2025;;15/05/2025 17:24:22
522;1600179;2;1060;39;03/05/2025;16/05/2025;6734916;3254381058717;1 5L CITRONN CRIST;252;252;0;235;EAUX;LIQUIDES;P;0;L76984;16/05/2025;VP021074;15/05/2025 17:24:22
522;1600181;2;1060;39;03/05/2025;20/05/2025;6734916;3254381058717;1 5L CITRONN CRIST;60;0;0;235;EAUX;LIQUIDES;P;0;L76984;20/05/2025;VP021074;15/05/2025 17:24:22
794;1606060;1;1060;39;15/05/2025;17/05/2025;6739326;3456300009224;1L PUR JUS CITRON BIO J B;12;12;1606060;155;PRODUITS DIETETIQUES;EPICERIE;P;1;L79896;17/05/2025;VP021069;15/05/2025 17:24:22
794;1605861;1;1060;41;13/05/2025;15/05/2025;6739326;3456300009224;1L PUR JUS CITRON BIO J B;12;12;1604682;155;PRODUITS DIETETIQUES;EPICERIE;P;0;L79896;15/05/2025;;15/05/2025 17:24:22
522;1604989;2;1060;41;09/05/2025;12/05/2025;6734842;3068320118451;BULLES DE FRUITS CITRON FRAISE;0;24;1604153;235;EAUX;LIQUIDES;P;0;L76969;13/05/2025;;15/05/2025 17:24:22
522;1605650;2;1060;41;13/05/2025;15/05/2025;6734842;3068320118451;BULLES DE FRUITS CITRON FRAISE;12;12;1604651;235;EAUX;LIQUIDES;P;0;L76969;15/05/2025;;15/05/2025 17:24:22
522;1606494;2;1060;41;14/05/2025;16/05/2025;6734842;3068320118451;BULLES DE FRUITS CITRON FRAISE;60;60;1605307;235;EAUX;LIQUIDES;P;0;L76969;16/05/2025;;15/05/2025 17:24:22
794;1605094;1;1060;41;28/04/2025;14/05/2025;6736914;3229820797861;450G BIO CROUSTILLANT 3 NOIX;0;24;1604185;155;PRODUITS DIETETIQUES;EPICERIE;P;0;L78256;14/05/2025;;15/05/2025 17:24:22
509;1605301;1;1060;39;14/05/2025;15/05/2025;6727179;8711200460786;370G CORNICHON EXTRA FIN AMORA;0;0;1605301;90;SAUCES ET CONDIMENTS;EPICERIE;P;1;L71197;15/05/2025;;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;6727179;8711200460786;370G CORNICHON EXTRA FIN AMORA;12;12;1606021;90;SAUCES ET CONDIMENTS;EPICERIE;P;1;L71197;16/05/2025;VP021074;15/05/2025 17:24:22
509;1606310;1;1060;41;14/05/2025;15/05/2025;6727179;8711200460786;370G CORNICHON EXTRA FIN AMORA;12;12;1605301;90;SAUCES ET CONDIMENTS;EPICERIE;P;0;L71197;15/05/2025;;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;6730683;7613036730358;12X85G TENDRE EFFILE PURINA;12;12;1606021;161;PRODUITS CHATS;EPICERIE;P;1;Q82620;16/05/2025;VP021074;15/05/2025 17:24:22
509;1605301;1;1060;39;14/05/2025;15/05/2025;6717283;3083681101232;1/2 MAIS SANS RESIDU BONDUELLE;0;0;1605301;130;CONSERVES DE LEGUMES;EPICERIE;P;1;L63867;15/05/2025;;15/05/2025 17:24:22
509;1606310;1;1060;41;14/05/2025;15/05/2025;6717283;3083681101232;1/2 MAIS SANS RESIDU BONDUELLE;36;36;1605301;130;CONSERVES DE LEGUMES;EPICERIE;P;0;L63867;15/05/2025;;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;6717283;3083681101232;1/2 MAIS SANS RESIDU BONDUELLE;36;36;1606021;130;CONSERVES DE LEGUMES;EPICERIE;P;1;L63867;16/05/2025;VP021074;15/05/2025 17:24:22
509;1605301;1;1060;39;14/05/2025;15/05/2025;6730808;3021762412198;12X90G POMPOTES BIO MULTIVAR;0;0;1605301;120;CONFITURES;EPICERIE;P;1;571415;15/05/2025;;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;6730808;3021762412198;12X90G POMPOTES BIO MULTIVAR;12;12;1606021;120;CONFITURES;EPICERIE;P;1;571415;16/05/2025;VP021074;15/05/2025 17:24:22
509;1606310;1;1060;41;14/05/2025;15/05/2025;6730808;3021762412198;12X90G POMPOTES BIO MULTIVAR;12;12;1605301;120;CONFITURES;EPICERIE;P;0;571415;15/05/2025;;15/05/2025 17:24:22
509;1605114;1;1060;41;10/05/2025;12/05/2025;6730808;3021762412198;12X90G POMPOTES BIO MULTIVAR;0;12;1604147;120;CONFITURES;EPICERIE;P;0;571415;13/05/2025;;15/05/2025 17:24:22
509;1605114;1;1060;41;10/05/2025;12/05/2025;6582832;8000070016699;144G X80STICK CN INST CLASSIC;0;16;1604147;20;CAFES SOLUBLES ET CHICOREE;EPICERIE;P;0;L28639;13/05/2025;;15/05/2025 17:24:22
794;1605840;1;1060;39;14/05/2025;17/05/2025;4775264;3537580705409;3X78G RILL PUR PORC HENAFF;16;16;0;140;CONSERVES DE VIANDES;EPICERIE;P;0;J98599;17/05/2025;VP021069;15/05/2025 17:24:22
794;1600242;1;1060;39;03/05/2025;20/05/2025;6737920;4002359011887;160G NOUILLES RIZ 4MN SUZI;24;0;0;166;ETHNIQUE;EPICERIE;P;0;290003;20/05/2025;VP021069;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;6725864;3038359008641;3X70G CONCENTRE TOMATE PZ;48;48;1606021;90;SAUCES ET CONDIMENTS;EPICERIE;P;1;541482;16/05/2025;VP021074;15/05/2025 17:24:22
509;1606445;1;1060;41;14/05/2025;15/05/2025;6726868;8711200464302;540G CORNICH FIN AMORA;12;12;1605301;90;SAUCES ET CONDIMENTS;EPICERIE;P;0;L71083;15/05/2025;;15/05/2025 17:24:22
509;1605301;1;1060;39;14/05/2025;15/05/2025;6726868;8711200464302;540G CORNICH FIN AMORA;0;0;1605301;90;SAUCES ET CONDIMENTS;EPICERIE;P;1;L71083;15/05/2025;;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;6726868;8711200464302;540G CORNICH FIN AMORA;12;12;1606021;90;SAUCES ET CONDIMENTS;EPICERIE;P;1;L71083;16/05/2025;VP021074;15/05/2025 17:24:22
509;1605114;1;1060;41;10/05/2025;12/05/2025;6726868;8711200464302;540G CORNICH FIN AMORA;0;12;1604147;90;SAUCES ET CONDIMENTS;EPICERIE;P;0;L71083;13/05/2025;;15/05/2025 17:24:22
522;1604989;2;1060;41;09/05/2025;12/05/2025;6737442;5449000266002;PET 1 25L FUZE TEA MNTH CIT;0;30;1604153;245;SODAS,BOISS.FRUITS&JUS FRUITS;LIQUIDES;P;0;094612;13/05/2025;;15/05/2025 17:24:22
522;1605078;2;1060;39;13/05/2025;23/05/2025;6737442;5449000266002;PET 1 25L FUZE TEA MNTH CIT;288;288;0;245;SODAS,BOISS.FRUITS&JUS FRUITS;LIQUIDES;P;0;094612;23/05/2025;VP022062;15/05/2025 17:24:22
522;1606027;2;1060;39;15/05/2025;17/05/2025;6737442;5449000266002;PET 1 25L FUZE TEA MNTH CIT;24;24;1606027;245;SODAS,BOISS.FRUITS&JUS FRUITS;LIQUIDES;P;1;094612;17/05/2025;VP021074;15/05/2025 17:24:22
522;1605073;2;1060;39;13/05/2025;27/05/2025;6737442;5449000266002;PET 1 25L FUZE TEA MNTH CIT;72;0;0;245;SODAS,BOISS.FRUITS&JUS FRUITS;LIQUIDES;P;0;094612;27/05/2025;VP022062;15/05/2025 17:24:22
522;1605650;2;1060;41;13/05/2025;15/05/2025;6737442;5449000266002;PET 1 25L FUZE TEA MNTH CIT;18;18;1604651;245;SODAS,BOISS.FRUITS&JUS FRUITS;LIQUIDES;P;0;094612;15/05/2025;;15/05/2025 17:24:22
522;1606494;2;1060;41;14/05/2025;16/05/2025;6737442;5449000266002;PET 1 25L FUZE TEA MNTH CIT;18;18;1605307;245;SODAS,BOISS.FRUITS&JUS FRUITS;LIQUIDES;P;0;094612;16/05/2025;;15/05/2025 17:24:22
794;1605094;1;1060;41;28/04/2025;14/05/2025;6475205;3046920029681;100G EXC NR 85  CACAO DOUX;0;40;1604185;40;CHOCOLATS TABLETTE 5.5;EPICERIE;P;0;K03485;14/05/2025;;15/05/2025 17:24:22
794;1606060;1;1060;39;15/05/2025;17/05/2025;6475205;3046920029681;100G EXC NR 85  CACAO DOUX;40;40;1606060;40;CHOCOLATS TABLETTE 5.5;EPICERIE;P;1;K03485;17/05/2025;VP021069;15/05/2025 17:24:22
794;1605861;1;1060;41;13/05/2025;15/05/2025;6475205;3046920029681;100G EXC NR 85  CACAO DOUX;40;40;1604682;40;CHOCOLATS TABLETTE 5.5;EPICERIE;P;0;K03485;15/05/2025;;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;6713964;7622210590701;MKA 140G CHOCO MOELLEUX;48;48;1606021;10;BISCUITS SUCRES;EPICERIE;P;1;S25569;16/05/2025;VP021074;15/05/2025 17:24:22
509;1605127;1;1060;39;13/05/2025;23/05/2025;6738199;8000500310427;304G NUTELLA BISCUITS;640;640;0;10;BISCUITS SUCRES;EPICERIE;P;0;480028;23/05/2025;VP022062;15/05/2025 17:24:22
509;1605301;1;1060;39;14/05/2025;15/05/2025;6738199;8000500310427;304G NUTELLA BISCUITS;0;0;1605301;10;BISCUITS SUCRES;EPICERIE;P;1;701299;15/05/2025;;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;6738199;8000500310427;304G NUTELLA BISCUITS;40;40;1606021;10;BISCUITS SUCRES;EPICERIE;P;1;701299;16/05/2025;VP021074;15/05/2025 17:24:22
509;1606310;1;1060;41;14/05/2025;15/05/2025;6738199;8000500310427;304G NUTELLA BISCUITS;20;20;1605301;10;BISCUITS SUCRES;EPICERIE;P;0;701299;15/05/2025;;15/05/2025 17:24:22
509;1605114;1;1060;41;10/05/2025;12/05/2025;6738199;8000500310427;304G NUTELLA BISCUITS;0;50;1604147;10;BISCUITS SUCRES;EPICERIE;P;0;701299;13/05/2025;;15/05/2025 17:24:22
509;1605671;1;1060;41;28/04/2025;14/05/2025;6738199;8000500310427;304G NUTELLA BISCUITS;0;20;1604645;10;BISCUITS SUCRES;EPICERIE;P;0;701299;14/05/2025;;15/05/2025 17:24:22
509;1605671;1;1060;41;28/04/2025;14/05/2025;6694310;3560071191467;250G DP RIZ CANTONAIS CRF CLAS;0;12;1604645;80;LEGUMES SECS ET RIZ;EPICERIE;P;0;484016;14/05/2025;;15/05/2025 17:24:22
691;1605321;17;1070;39;14/05/2025;17/05/2025;6690422;3560071195694;240G RAVIOLES COMTE LR RDF;102;102;1605321;855;TRAITEUR LIBRE-SERVICE;CHARCUTERIE / TRAITEUR L.S.;P;1;294526;17/05/2025;SF130525;15/05/2025 17:24:22
509;1605114;14;1060;41;10/05/2025;12/05/2025;6638230;3560071182137;1L BOISSON AMANDE CRF SENS;0;16;1604147;790;LAIT;CREMERIE FROMAGE LS;P;0;416699;13/05/2025;;15/05/2025 17:24:22
509;1606445;14;1060;41;14/05/2025;15/05/2025;6636985;3560071182144;1L BRK BOISS  VEGE NOISETT CRF;16;16;1605301;790;LAIT;CREMERIE FROMAGE LS;P;0;220814;15/05/2025;;15/05/2025 17:24:22
509;1605301;14;1060;39;14/05/2025;15/05/2025;6636985;3560071182144;1L BRK BOISS  VEGE NOISETT CRF;0;0;1605301;790;LAIT;CREMERIE FROMAGE LS;P;1;220814;15/05/2025;;15/05/2025 17:24:22
509;1606021;14;1060;39;15/05/2025;16/05/2025;6636985;3560071182144;1L BRK BOISS  VEGE NOISETT CRF;16;16;1606021;790;LAIT;CREMERIE FROMAGE LS;P;1;220814;16/05/2025;VP021074;15/05/2025 17:24:22
509;1605114;14;1060;41;10/05/2025;12/05/2025;6636985;3560071182144;1L BRK BOISS  VEGE NOISETT CRF;0;24;1604147;790;LAIT;CREMERIE FROMAGE LS;P;0;220814;13/05/2025;;15/05/2025 17:24:22
509;1605671;14;1060;41;28/04/2025;14/05/2025;6636985;3560071182144;1L BRK BOISS  VEGE NOISETT CRF;0;24;1604645;790;LAIT;CREMERIE FROMAGE LS;P;0;220814;14/05/2025;;15/05/2025 17:24:22
509;1606445;14;1060;41;14/05/2025;15/05/2025;6638207;3560071182199;1L BRK BOISS SOJA NAT CRF;16;16;1605301;790;LAIT;CREMERIE FROMAGE LS;P;0;221214;15/05/2025;;15/05/2025 17:24:22
509;1605301;14;1060;39;14/05/2025;15/05/2025;6638207;3560071182199;1L BRK BOISS SOJA NAT CRF;0;0;1605301;790;LAIT;CREMERIE FROMAGE LS;P;1;221214;15/05/2025;;15/05/2025 17:24:22
509;1605114;14;1060;41;10/05/2025;12/05/2025;6638207;3560071182199;1L BRK BOISS SOJA NAT CRF;0;16;1604147;790;LAIT;CREMERIE FROMAGE LS;P;0;221214;13/05/2025;;15/05/2025 17:24:22
691;1606042;15;1070;39;15/05/2025;17/05/2025;6696845;8000500309469;X5 KINDER CHOCOFRESH;40;40;1606042;826;DESSERTS;ULTRA-FRAIS;P;1;311989;17/05/2025;SF140525;15/05/2025 17:24:22
509;1600228;1;1060;39;03/05/2025;20/05/2025;6790774;8076809576574;200G PESTO RUSTIC TOMAT SECHEE;40;0;0;90;SAUCES ET CONDIMENTS;EPICERIE;P;0;M11245;20/05/2025;VP021074;15/05/2025 17:24:22
509;1606021;3;1060;39;15/05/2025;16/05/2025;6736759;3560071199999;160 BAT TIGE PAPIER BTE CRF SF;120;120;1606021;300;HYGIENE;D.P.H.;P;1;L77904;16/05/2025;VP021074;15/05/2025 17:24:22
509;1605114;3;1060;41;10/05/2025;12/05/2025;6736759;3560071199999;160 BAT TIGE PAPIER BTE CRF SF;0;120;1604147;300;HYGIENE;D.P.H.;P;0;L77904;13/05/2025;;15/05/2025 17:24:22
794;1605861;1;1060;41;03/05/2025;15/05/2025;6554277;3560071184216;156G LUNETTE FRAISE BIO CRF;0;48;1604682;155;PRODUITS DIETETIQUES;EPICERIE;P;0;K55638;15/05/2025;;15/05/2025 17:24:22
509;1606021;3;1060;39;15/05/2025;16/05/2025;5190821;4009175922618;30 TAB RAINETT VSL MACH  HYDRO;16;16;1606021;320;PRODUITS D'ENTRETIEN & DIVERS;D.P.H.;P;1;Q82024;16/05/2025;VP021074;15/05/2025 17:24:22
509;1600228;3;1060;39;03/05/2025;20/05/2025;5190821;4009175922618;30 TAB RAINETT VSL MACH  HYDRO;24;0;0;320;PRODUITS D'ENTRETIEN & DIVERS;D.P.H.;P;0;Q82024;20/05/2025;VP021074;15/05/2025 17:24:22
509;1606021;3;1060;39;15/05/2025;16/05/2025;6685575;3560071207502;2X72LINGETTES FRESH BB CRF;12;12;1606021;295;HYGIENE BEBE;D.P.H.;P;1;L41878;16/05/2025;VP021074;15/05/2025 17:24:22
509;1605114;3;1060;41;10/05/2025;12/05/2025;6685575;3560071207502;2X72LINGETTES FRESH BB CRF;0;12;1604147;295;HYGIENE BEBE;D.P.H.;P;0;L41878;13/05/2025;;15/05/2025 17:24:22
749;1605588;11;1070;39;14/05/2025;16/05/2025;6782525;3276557594393;BQ DOS CAB CRF MSC 500G;16;16;0;719;POISSON DIVERS TRAD.;POISSONNERIE;E;1;461759;16/05/2025;;15/05/2025 17:24:22
749;1606294;11;1070;39;15/05/2025;17/05/2025;6782525;3276557594393;BQ DOS CAB CRF MSC 500G;8;8;0;719;POISSON DIVERS TRAD.;POISSONNERIE;E;1;461759;17/05/2025;;15/05/2025 17:24:22
522;1606461;2;1064;39;15/05/2025;17/05/2025;6673710;3068320120256;EVIAN 1 5L PET MAGNUM;672;672;1606025;235;EAUX;LIQUIDES;P;0;271486;17/05/2025;VP021074;15/05/2025 17:24:22
522;1606347;2;1064;41;14/05/2025;16/05/2025;6673710;3068320120256;EVIAN 1 5L PET MAGNUM;672;672;1605305;235;EAUX;LIQUIDES;P;0;271486;15/05/2025;;15/05/2025 17:24:22
522;1606025;2;1064;39;15/05/2025;17/05/2025;6673710;3068320120256;EVIAN 1 5L PET MAGNUM;0;672;1606025;235;EAUX;LIQUIDES;P;1;271486;17/05/2025;;15/05/2025 17:24:22
522;1605082;2;1064;39;13/05/2025;15/05/2025;6673710;3068320120256;EVIAN 1 5L PET MAGNUM;672;672;1604649;235;EAUX;LIQUIDES;P;0;271486;15/05/2025;VP020067;15/05/2025 17:24:22
522;1604247;2;1064;41;09/05/2025;13/05/2025;6673710;3068320120256;EVIAN 1 5L PET MAGNUM;0;672;1603382;235;EAUX;LIQUIDES;P;0;271486;13/05/2025;;15/05/2025 17:24:22
522;1605646;2;1064;41;03/05/2025;15/05/2025;6673710;3068320120256;EVIAN 1 5L PET MAGNUM;0;0;1604649;235;EAUX;LIQUIDES;P;0;271486;15/05/2025;;15/05/2025 17:24:22
509;1606021;1;1060;39;15/05/2025;16/05/2025;6737255;7613036867207;X30 CAPS NESCAFE DG INTENSO;12;12;1606021;15;CAFES TORREFIES;EPICERIE;P;1;L78439;16/05/2025;VP021074;15/05/2025 17:24:22
509;1606111;1;1060;39;14/05/2025;15/05/2025;6737255;7613036867207;X30 CAPS NESCAFE DG INTENSO;57;57;0;15;CAFES TORREFIES;EPICERIE;P;0;L78439;15/05/2025;FPDP1405;15/05/2025 17:24:22
509;1606509;1;1060;39;15/05/2025;16/05/2025;6737255;7613036867207;X30 CAPS NESCAFE DG INTENSO;57;57;0;15;CAFES TORREFIES;EPICERIE;P;0;L78439;16/05/2025;FPDP1405;15/05/2025 17:24:22
