N° Rayon;Libellé Rayon;N° Famille;Libellé Famille;N° Sous-Famille;Libellé Sous-Famille;Facteur;Date suppression
31;CONFORT DE LA MAISON;3184;APPLIQUE;31846;AUTRE APPLIQUE;100%;
31;CONFORT DE LA MAISON;3184;APPLIQUE;31847;ACCESSOIRE;100%;
31;CONFORT DE LA MAISON;3185;SPOT;31850;SPOT PINCE;100%;
31;CONFORT DE LA MAISON;3185;SPOT;31851;SPOT PATERE;100%;
31;CONFORT DE LA MAISON;3185;SPOT;31852;REGLETTE;100%;
31;CONFORT DE LA MAISON;3185;SPOT;31853;PLAFONNIER;100%;
31;CONFORT DE LA MAISON;3185;SPOT;31854;AUTRE SPOT;100%;
31;CONFORT DE LA MAISON;3186;PLAFONNIER ET HUBLOT;31860;PLAFONNIER BOIS;100%;
31;CONFORT DE LA MAISON;3186;PLAFONNIER ET HUBLOT;31861;PLAFONNIER VERRE;100%;
31;CONFORT DE LA MAISON;3186;PLAFONNIER ET HUBLOT;31862;PLAFONNIER CERAM  PLATRE;100%;
31;CONFORT DE LA MAISON;3186;PLAFONNIER ET HUBLOT;31863;AUTRES PLAFONNIERS;100%;
31;CONFORT DE LA MAISON;3186;PLAFONNIER ET HUBLOT;31864;ACCESSOIRE;100%;
31;CONFORT DE LA MAISON;3187;SUSPENSION;31870;SUSPENSION LAMPE A PETROLE;100%;
31;CONFORT DE LA MAISON;3187;SUSPENSION;31871;SUSPENSION VERRE;100%;
31;CONFORT DE LA MAISON;3187;SUSPENSION;31872;SUSPENSION METAL;100%;
31;CONFORT DE LA MAISON;3187;SUSPENSION;31873;SUSPENSION CANNAGE;100%;
31;CONFORT DE LA MAISON;3187;SUSPENSION;31874;SUSPENSION TISSU;100%;
31;CONFORT DE LA MAISON;3187;SUSPENSION;31875;SUSPENSION CERAMIQUE;100%;
31;CONFORT DE LA MAISON;3187;SUSPENSION;31876;SUSPENSION ENFANT;100%;
31;CONFORT DE LA MAISON;3187;SUSPENSION;31877;SUSPENSION AUTRE;100%;
31;CONFORT DE LA MAISON;3187;SUSPENSION;31878;BOULE JAPONAISE;100%;
31;CONFORT DE LA MAISON;3187;SUSPENSION;31879;GUIRLANDE LUMINEUSE;100%;
31;CONFORT DE LA MAISON;3188;LUSTRE;31880;LUSTRE BOIS 3 LUMIERES;100%;
31;CONFORT DE LA MAISON;3188;LUSTRE;31881;LUSTRE BOIS 5 LUM ET +;100%;
31;CONFORT DE LA MAISON;3188;LUSTRE;31882;LUSTRE FER 3 LUMIERES;100%;
31;CONFORT DE LA MAISON;3188;LUSTRE;31883;LUSTRE FER 5 LUM ET +;100%;
31;CONFORT DE LA MAISON;3188;LUSTRE;31884;LUSTRE BILLARD;100%;
31;CONFORT DE LA MAISON;3188;LUSTRE;31885;VENTILATEUR DE PLAFOND;100%;
31;CONFORT DE LA MAISON;3189;LUMINAIRE ENFANT;31890;LAMPES A POSER ENFANT;100%;
31;CONFORT DE LA MAISON;3189;LUMINAIRE ENFANT;31891;ABAT-JOUR ENFANT;100%;
31;CONFORT DE LA MAISON;3189;LUMINAIRE ENFANT;31892;APPLIQUE ENFANT;100%;
31;CONFORT DE LA MAISON;3189;LUMINAIRE ENFANT;31893;PLAFONNIER ENFANT;100%;
31;CONFORT DE LA MAISON;3189;LUMINAIRE ENFANT;31894;SUSPENSION ENFANT;100%;
31;CONFORT DE LA MAISON;3190;SIEGE;31900;CHAISE PLIANTE;100%;
31;CONFORT DE LA MAISON;3190;SIEGE;31901;CHAISE FIXE;100%;
31;CONFORT DE LA MAISON;3190;SIEGE;31902;TABOURET PLIANT;100%;
31;CONFORT DE LA MAISON;3190;SIEGE;31903;TABOURET FIXE;100%;
31;CONFORT DE LA MAISON;3190;SIEGE;31904;POUF ET COUSSIN;100%;
31;CONFORT DE LA MAISON;3190;SIEGE;31905;DESSUS DE CHAISE;100%;
31;CONFORT DE LA MAISON;3191;PETIT MEUBLE DE RANGEMENT;31910;KIT ETAGERE;100%;
31;CONFORT DE LA MAISON;3191;PETIT MEUBLE DE RANGEMENT;31911;BIBLIOTHEQUE;100%;
31;CONFORT DE LA MAISON;3191;PETIT MEUBLE DE RANGEMENT;31912;MEUBLE MODULABLE;100%;
31;CONFORT DE LA MAISON;3191;PETIT MEUBLE DE RANGEMENT;31913;COMMODE;100%;
31;CONFORT DE LA MAISON;3191;PETIT MEUBLE DE RANGEMENT;31914;BAHUT;100%;
31;CONFORT DE LA MAISON;3191;PETIT MEUBLE DE RANGEMENT;31915;ARMOIRE A CHAUSSURES;100%;
31;CONFORT DE LA MAISON;3191;PETIT MEUBLE DE RANGEMENT;31916;PORTANT ET PORTE MANTEAUX;100%;
31;CONFORT DE LA MAISON;3191;PETIT MEUBLE DE RANGEMENT;31917;VALET ET VESTIAIRE;100%;
31;CONFORT DE LA MAISON;3192;MEUBLE DE RANGEMENT;31920;SIEGE DACTYLO;100%;
